Address,Latency
2001-470-e1e1-1-c23e-baff-fe8a-4feb-8333,108.66666666666667
2001-4801-7819-74-b745-b9d5-ff10-aaec-8333,113.61538461538461
2001-4b98-dc0-51-216-3eff-fe72-2b13-8333,37.870370370370374
2001-4ba0-ffec-b9--1-8333,23.587719298245613
2001-4ba0-fffa-5d--93-8333,13.848571428571429
2001-4c48-2-8400-0-1-14fb-1bcc-8332,25.15625
2001-638-a000-b101--2b3d-8333,11.147465437788018
2001-648-2050-4004-ac1e-5332-811b-b43f-8333,2459.0
2001-648-2800-131-4b1f-f6fc-20f7-f99f-8333,50.76190476190476
2001-678-7dc-8--2-8333,32.60526315789474
2001-67c-2db8-6--36-8333,41.03734439834025
2001-8003-58d7-f01--11-ffd1-8333,399.48148148148147
2001-8b0-1596-ff02--4-8333,28.431818181818183
2001-984-a4e3-1-c505-37a2-c953-2a55-8333,16.232558139534884
2001-985-55a0-1--2-8333,14.591304347826087
2001-999-50-1805-50d3-c389-aecc-c1e1-8333,50.0
2001-a61-1216-c901-4e52-62ff-fea5-45a4-8333,8.5
2001-b07-6461-7811-1089-e9dd-b8b0-475-8333,237.46153846153845
2001-b07-a99-b3e3-8b39-7f4-a88c-d454-8333,27.5
2001-ba8-1f1-f069--2-8333,16.791666666666668
2001-bc8-1200-0-dac4-97ff-fe2a-3554-20008,15.914529914529915
2001-bc8-1828-e05--1-8333,12.266666666666667
2001-bc8-323c-100---8333,37.43333333333333
2001-bc8-6005-0-529a-4cff-fe87-d851-8333,16.2
2001-bc8-6010-207-c4d6-4ef9-2faa-e13f-8333,18.803030303030305
2001-bc8-608-641--1-8333,16.273026315789473
2001-d08-d3-cb53-2d53-dd64-c160-85f-8333,203.0
2002-42f0-edac--42f0-edac-8333,439.9230769230769
2002-42f0-edb4--42f0-edb4-8333,694.8823529411765
2002-505d-d5f6--505d-d5f6-8333,58.88135593220339
2002-5bc-3e12--5bc-3e12-8333,62.8
2002-5be8-6974--5be8-6974-8333,17.60805860805861
2002-5dbd-91a9--5dbd-91a9-8333,43.13953488372093
2002-5dbe-8c0e--5dbe-8c0e-8333,16.121951219512194
2002-88f3-2a9c--88f3-2a9c-8333,31.25581395348837
2002-c338-3f0a--c338-3f0a-8333,38.38683127572016
2002-de7a-3128--de7a-3128-8333,275.25
2003-dc-2f01-8300-4ecc-6aff-fe25-c9a3-8333,21.365384615384617
201.231.133.246-8333,233.5
201.234.224.223-8333,180.43589743589743
203.123.125.91-8333,262.7391304347826
203.218.175.49-8333,211.9
203.86.204.176-8333,295.55555555555554
204.107.27.43-8333,15.403409090909092
204.12.207.91-8333,119.30835734870317
204.14.245.176-8333,88.592
204.15.11.8-8333,147.99425287356323
205.178.63.192-8333,122.63247863247864
206.124.149.66-8333,153.12209302325581
206.188.144.184-8333,125.26666666666667
206.189.171.241-8333,190.3846153846154
206.189.180.73-8333,80.875
206.189.217.82-8333,161.0
206.189.231.138-8333,81.18867924528301
206.189.62.190-8333,5.027777777777778
206.189.83.36-8333,3121.5
206.252.192.10-8333,81.4054054054054
206.252.192.5-8333,83.33333333333333
206.54.209.61-8333,136.35294117647058
206.55.210.10-8333,116.66666666666667
207.136.64.4-8333,227.1818181818182
207.180.227.204-8333,8.333333333333334
207.180.244.165-8333,24.358381502890172
207.180.251.11-2333,13.911931818181818
207.182.146.130-8333,102.66666666666667
207.229.46.80-8333,138.7
207.246.83.125-8333,82.7
208.69.42.145-8333,578.1904761904761
208.73.1.142-8333,122.0
208.81.1.105-8333,115.94571428571429
208.93.231.240-8333,154.03663003663004
208.94.243.66-8333,114.47826086956522
209.127.20.106-8333,100.44904458598727
209.188.18.218-8333,142.3030303030303
209.239.115.243-8333,120.0
209.250.241.254-8333,11.492795389048991
209.58.145.157-8333,122.18518518518519
209.97.137.55-8333,18.819148936170212
209.97.150.240-8333,81.11494252873563
210.105.193.8-8333,280.8543689320388
210.212.232.140-8333,163.75
210.90.238.37-8333,506.3333333333333
211.149.139.115-8333,241.0
212.109.198.157-33333,43.977653631284916
212.129.56.216-8333,17.454545454545453
212.186.199.76-8333,1788.162162162162
212.227.211.87-8333,27.5
212.47.247.105-8333,17.97457627118644
212.51.144.42-8333,13.022792022792023
212.51.146.55-8333,38.06666666666667
212.51.156.24-8333,10.6
212.64.198.41-8333,45.53488372093023
212.73.150.21-8333,52.697095435684645
212.9.185.194-8333,9.042735042735043
212.91.163.140-8333,43.51923076923077
213.10.100.182-8333,23.866666666666667
213.10.181.49-8333,15.765714285714285
213.109.160.48-8333,3.002840909090909
213.111.76.216-8528,37.77777777777778
213.123.60.59-8333,33.05607476635514
213.125.67.108-8333,27.64957264957265
213.136.71.124-8333,499.0
213.136.74.241-8333,14.333333333333334
213.136.80.134-8333,14.74766355140187
213.142.185.1-8333,17.10919540229885
213.152.106.56-8333,11.131313131313131
213.155.3.216-8333,42.82102272727273
213.159.199.54-8333,73.0
213.159.204.3-62166,59.0625
213.174.156.72-8333,90.47550432276657
213.180.70.138-8333,35.19230769230769
213.193.83.251-8333,19.68857142857143
213.195.127.172-8333,195.32432432432432
213.214.66.182-8333,37.45161290322581
213.219.144.164-8333,107.61363636363636
213.239.196.9-8333,6.980952380952381
213.239.201.46-8333,1.4285714285714286
213.239.208.9-8333,1.0
213.239.214.70-8333,3.206303724928367
213.47.114.114-8333,28.908309455587393
213.47.64.105-8333,39.9533527696793
213.91.221.54-8333,248.14285714285714
213.93.145.183-8333,22.32716049382716
216.186.163.19-8333,127.63265306122449
216.189.153.64-8333,174.14285714285714
216.226.128.189-8333,111.2816091954023
216.232.223.30-8333,174.2
216.67.22.135-8333,214.16666666666666
216.71.197.245-8333,142.75
217.11.249.81-8333,11.296703296703297
217.169.3.167-8333,32.62222222222222
217.182.172.117-8333,54.62189054726368
217.182.198.228-8333,6.428571428571429
217.20.130.72-8333,31.82051282051282
217.209.85.167-8333,95.09497206703911
217.23.4.32-8333,17.973837209302324
217.23.6.148-8333,16.636363636363637
217.251.134.27-8333,2600.714285714286
217.87.216.66-8333,21.357142857142858
218.103.184.208-8333,196.68
218.255.242.114-8333,178.0
219.78.69.171-8333,186.66666666666666
220.133.39.61-8333,294.08211143695013
220.135.81.163-8333,232.72081218274113
220.84.76.77-8333,278.7857142857143
221.139.50.13-8333,249.5257142857143
221.219.99.1-2001,256.0
222.161.26.253-8333,264.73333333333335
222.186.150.130-8333,203.88235294117646
23.113.163.197-8333,116.97916666666667
23.119.126.20-8333,155.5
23.175.0.212-8333,153.0
23.233.55.92-8333,142.6875
23.233.62.9-8333,128.1
23.95.207.214-8333,155.19710144927535
24.103.166.34-8333,121.6470588235294
24.107.23.133-8333,138.78125
24.11.124.75-8333,161.71014492753622
24.113.137.192-8333,171.66666666666666
24.116.153.115-8333,188.6315789473684
24.131.39.65-8400,120.9245283018868
24.133.8.28-8333,74.66666666666667
24.148.52.186-8333,119.47368421052632
24.184.0.146-8333,100.93023255813954
24.2.117.135-8333,121.33333333333333
24.215.81.255-8333,140.21428571428572
24.226.68.134-8333,120.94871794871794
24.23.133.203-8333,178.76344086021504
24.23.226.178-8333,172.5
24.237.96.82-8333,208.6
24.241.102.26-8333,139.6764705882353
24.251.26.78-8333,1362.2857142857142
24.254.38.127-8333,136.66666666666666
24.5.159.247-8333,166.8
24.55.154.69-8555,108.25490196078431
24.6.89.155-8333,166.22222222222223
24.70.96.78-8333,186.39285714285714
24.88.201.149-8333,113.83333333333333
24.92.157.192-8333,177.68269230769232
2400-2410-30e0-6500-ca4-693d-aa25-e3d4-8333,274.39473684210526
2400-8904--f03c-92ff-fe4f-4bb1-8333,129.0
2401-d002-2102-1-e2d5-5eff-fe25-7a3b-8333,389.8
2401-d002-3902-700-d72c-5e22-4e95-389d-8333,269.6363636363636
2402-1f00-8001-91---8333,158.16666666666666
2403-3600-1100-ff-200-0-99-b2a4-8333,336.2413793103448
2403-5800-9100-f300--bcbc-8333,278.15646258503403
2405-6580-2140-3a00-c28c-983-364b-5d70-8333,418.2105263157895
2405-9800-b911-a18a-58eb-cd3c-9d82-ea4a-8333,200.33333333333334
2408-820c-2710-f9af-216-3eff-fe7a-5ae0-8333,340.5
2409-8a28-8dc-4f22-824-7dff-fe2a-26ee-8333,231.0
240e-d9-c200-10b-6c4d--280-8333,301.0
24nlpnrrknjrtwg2.onion-8333,151.0
24phm2qkeylgorlw.onion-8333,481.45454545454544
2600-1700-1890-fb40--10-8333,125.66666666666667
2600-1700-22f1-641f-e8-39c8-eb1d-a1eb-8333,156.79527559055117
2600-1700-9ce6-3000--49-8333,113.33333333333333
2600-1700-daa-90-c78b-ecad-d575-db1b-8333,126.875
2600-3c00--f03c-92ff-fe92-2745-8333,125.0
2600-6c4a-5e7f-8420--60-8333,126.9342105263158
2600-8800-3880-c-e5f0-227e-ae3e-d67-8333,157.5
2601-442-c300-124-7c76-77cc-9d1f-6b1-8333,131.0
2602-ffb6-4-942d-f816-3eff-fece-6933-8333,115.09859154929578
2602-ffb8--208-72-57-200-8333,84.35416666666667
2603-301f-1ebf-e000-e23f-49ff-fee7-7431-8333,119.33962264150944
2603-80a0-703-40f8--38-8333,190.46835443037975
2603-9008-1103-2e04-216-3eff-fe20-8a94-8333,166.38834951456312
2604-1380-1000-7400--1-8333,148.68627450980392
2604-2dc0-100-240f--1-8333,95.10897435897436
2604-2dc0-200-3f0---8333,155.60237388724036
2604-4500--2e06-8112,129.84848484848484
2604-a880-cad-d0--4a3-e001-8333,106.71875
2605-f700-c0-827-225-90ff-fee3-34a6-8333,107.97560975609755
2606-a000-9fc0-6-3553-4507-7b48-6396-8333,123.88
2607-5300-203-1112---8333,95.06857142857143
2607-5300-203-2fac---8333,95.12244897959184
2607-5300-203-44cb---8333,93.99698795180723
2607-5300-203-7256---8333,98.22222222222223
2607-5300-60-2218---8333,102.17528735632185
2607-5300-60-476d---8333,94.70134228187919
2607-5300-60-6298---8333,122.6923076923077
2607-5300-60-980c---28643,94.11042944785277
2607-5501-3000-2056--2-8333,145.02631578947367
2607-5600-5ab-c001-ca15-300-b1c-1337-8333,113.9090909090909
2607-f2c0-f200-201-b488-2b8d-f3d6-a74f-8333,167.2
2607-f2f8-ad40-bc1--1-8333,151.5904255319149
2607-fa18-3a01--20-8333,143.5
2607-fa48-6c10-6df1-8dbf-ab57-9827-627c-8334,118.0
2607-fea8-660-39f-cb8c-85ad-bb94-278c-8333,110.0
2610-150-8000-db--3d-5789-8333,147.375
2620-11c-5001-1118-d267-e5ff-fee9-e673-8333,151.50146627565982
2620-137-6000-10-c6fe-47c0-8764-70c0-8333,156.6
2620-6e-a000-3001--2-8333,122.5702005730659
2620-6e-a008-1-42-42-42-42-8333,164.5
27.125.136.147-8333,258.875
27.94.165.100-8333,265.5
2800-40-1b-d0ad-6a7a-1441-a2aa-9d9b-8332,258.0
2800-484-7881-e400--1-8333,168.33333333333334
2800-810-577-809d--1000-8333,244.5
2804-14c-7b82-8aa9--1012-8333,243.5
2804-14d-a083-8c5f-fd66-cf12-f2de-f6d2-8333,249.0
2804-d57-551f-bf00-3615-9eff-fe23-d610-8333,248.25
2806-103e-23-38ec-3863-ab1a-562c-24be-8333,178.0
2806-2f0-4060-1954-28bf-eebf-8fe7-1c5-8333,146.0
2a00-1370-8135-2500-2935-f9e5-f63a-87d2-8333,41.0
2a00-1828-a004-2--666-8333,24.41501976284585
2a00-1c10-2-709--217-22220,23.950413223140497
2a00-23c5-2514-9701--1718-8333,25.77777777777778
2a00-23c7-553c-6800--f93-8333,44.53846153846154
2a00-6020-b48a-7d00-491a-358c-d8f7-1da-8333,23.25
2a00-7c80-0-25--e37a-8333,17.15606936416185
2a00-7c80-0-71--8-8333,16.982507288629737
2a00-8a60-e012-a00--21-8333,76.61046511627907
2a00-ca8-a1f-3025-f949-e442-c940-13e8-8333,20.985714285714284
2a00-f820-433--36-8333,6.36734693877551
2a00-f940-1-1-2--d42-8333,42.25
2a00-f940-2-1-2--16c4-8333,45.8
2a01-238-4380-1400-ac93-d34b-7f20-ea18-8333,230.69230769230768
2a01-4f8-10a-318e--2-8333,1.0
2a01-4f8-10b-19ca--2-8333,1.0
2a01-4f8-10b-3699--2-8333,1.1549295774647887
2a01-4f8-10b-ee1--2-8333,4.9772727272727275
2a01-4f8-120-427e--2-8333,1.0068027210884354
2a01-4f8-120-738d--2-8333,1.0
2a01-4f8-121-200d--2-8333,1.0057803468208093
2a01-4f8-13a-cdd--2-8333,1.042483660130719
2a01-4f8-140-3144--2-8333,1.0
2a01-4f8-141-316e--2-8333,1.2126984126984126
2a01-4f8-150-23c7--102-8333,346.3
2a01-4f8-150-3096--2-8333,1.0939597315436242
2a01-4f8-150-3461--2-8333,1.0039525691699605
2a01-4f8-150-62f0--2-8333,1.0
2a01-4f8-150-6349--2-8333,1.0
2a01-4f8-150-81d4--2-8333,1.0
2a01-4f8-150-8417--2-8333,1.024390243902439
2a01-4f8-150-93c7--2-8333,1.0
2a01-4f8-151-5149--2-8333,1.0
2a01-4f8-151-62c1--2-8333,1.0155038759689923
2a01-4f8-151-648f--2-8333,1.0508474576271187
2a01-4f8-151-82a7--2-8333,1.0
2a01-4f8-160-14dd--2-8333,1.0454545454545454
2a01-4f8-160-6092-d7bd-a39-3e52-b65d-8333,27.571428571428573
2a01-4f8-160-7106--2-8333,1.0
2a01-4f8-160-8442--2-8333,1.0046511627906978
2a01-4f8-160-94c7--2-8333,1.0
2a01-4f8-161-21d2--2-8333,1.0
2a01-4f8-161-3354--2-8333,1.0071942446043165
2a01-4f8-161-440b--2-8333,1.0843373493975903
2a01-4f8-161-50a6--2-8333,1.0555555555555556
2a01-4f8-161-6411--2-8333,4.038461538461538
2a01-4f8-161-716e--2-8333,1.0533333333333332
2a01-4f8-161-728a--2-8333,1.125
2a01-4f8-161-9041--2-8333,1.056338028169014
2a01-4f8-162-128e--2-8333,1.1958762886597938
2a01-4f8-162-2087--2-8333,1.0
2a01-4f8-162-208a--1-8333,246.28571428571428
2a01-4f8-162-2c6--2-8333,2.2205882352941178
2a01-4f8-162-4116--2-8333,1.2278481012658229
2a01-4f8-162-512a--2-8333,1.0082644628099173
2a01-4f8-162-5247--2-8333,1.0
2a01-4f8-171-4dc--2-8333,1.0
2a01-4f8-171-b4f--2-8333,1412.467741935484
2a01-4f8-173-1622--2-8333,1.1379310344827587
2a01-4f8-173-230a--2-8333,850.3391304347826
2a01-4f8-190-240f--2-8333,1.0
2a01-4f8-190-430c--2-8333,1.0178571428571428
2a01-4f8-190-7346--2-8333,1.0
2a01-4f8-190-8361--2-8333,1.0
2a01-4f8-191-11c2--2-8333,1.0
2a01-4f8-191-14b3--2-8333,1.0
2a01-4f8-191-20e7--2-8333,1.0125
2a01-4f8-191-2e7--2-8333,1.0303030303030303
2a01-4f8-191-3165--2-8333,1.0222222222222221
2a01-4f8-191-333--2-8333,1.10062893081761
2a01-4f8-191-3484--2-8333,2.381818181818182
2a01-4f8-191-5109--2-8333,1.0074074074074073
2a01-4f8-191-64c7--2-8333,2.08974358974359
2a01-4f8-191-70ed--2-8333,1.0
2a01-4f8-192-34fd--2-8333,1.0
2a01-4f8-1c1c-2831--1-20008,3.0
2a01-4f8-1c1c-54ef--1-8333,3.111111111111111
2a01-4f8-200-1216--2-8333,1.05
2a01-4f8-200-24bb--2-8333,1.0151515151515151
2a01-4f8-200-6346--2-8333,1.0
2a01-4f8-200-7222--2-8333,1.0
2a01-4f8-200-8171--2-8433,1.0
2a01-4f8-201-1012--2-8333,1.0
2a01-4f8-201-208b--2-8333,1.0
2a01-4f8-202-33a3--2-8433,1.0
2a01-4f8-202-5118--2-8333,1.0
2a01-4f8-202-53c3--2-8333,1.0
2a01-4f8-212-34d4--2-8333,18.75
2a01-4f8-221-3056--2-8333,1.0
2a01-4f8-221-4396--2-8333,1.0303030303030303
2a01-4f8-222-2cd5--2-8333,1.0
2a01-4f8-222-809--2-8333,1.0
2a01-4f8-241-1389--2-8333,1.2242990654205608
2a01-4f8-241-454c--2-8333,1.0
2a01-4f8-252-1458--2-8333,1.0
2a01-4f8-a0-10bb--2-8333,2.9653179190751446
2a01-4f8-a0-2363--2-8333,2.9461538461538463
2a01-4f8-a0-910b--2-8333,3.0321637426900585
2a01-4f8-c010-113f--1-8333,1.0497512437810945
2a01-4f8-c0c-5b3e--1-8333,3.142857142857143
2a01-4f8-c0c-ead9--1-8333,3.10580204778157
2a01-4f8-c0c-f36a--1-8333,2.9565217391304346
2a01-4f8-c17-96bf--1-8333,1.0534351145038168
2a01-4f8-c17-a84a--1-8333,1.06
2a01-4f8-c17-a8b3--1-8333,5.065217391304348
2a01-4f8-c17-d79f--1-8333,1.0
2a01-4f8-c17-ed97--1-8333,1.0
2a01-4f8-c2c-133b--1-8333,3.278481012658228
2a01-4f8-c2c-3500--1-8333,3.064039408866995
2a01-4f8-c2c-4446--1-8333,3.2857142857142856
2a01-4f8-c2c-5011--1-8333,5570.123028391167
2a01-4f8-c2c-78e8--1-8333,3.0
2a01-4f8-c2c-c79c--1-8333,2.994301994301994
2a01-4f8-c2c-cfa4--1-8333,25.093023255813954
2a01-4f9-2a-1465--2-8333,25.5531914893617
2a01-4f9-2a-201b--2-8333,25.387464387464387
2a01-4f9-2a-2e46--2-8333,28.03682719546742
2a01-4f9-2a-4da--2-8333,26.310344827586206
2a01-4f9-2b-141d--2-8333,25.521008403361346
2a01-4f9-2b-16c4--a54-18001,25.433962264150942
2a01-4f9-2b-2449--2-12853,25.42816091954023
2a01-4f9-2b-2988--2-8333,25.348314606741575
2a01-4f9-2b-fd8--2-8333,25.40974212034384
2a01-4f9-3a-202c--2-8333,25.75
2a01-4f9-3a-3961--2-8333,28.6
2a01-4f9-4a-26d3--2-8333,26.285714285714285
2a01-4f9-4a-4487--2-8333,26.095238095238095
2a01-4f9-4a-4e46--2-8333,25.131944444444443
2a01-4f9-4b-13a7--2-8333,24.883333333333333
2a01-4f9-4b-42cb--2-8333,25.534653465346533
2a01-4f9-4b-5511--2-8333,25.128654970760234
2a01-4f9-c010-84f4--1-8333,25.227414330218068
2a01-4f9-c010-8937--1-8333,26.115384615384617
2a01-4f9-c010-a7e--1-20083,25.714285714285715
2a01-4f9-c011-1fe2--1-8333,31.0
2a01-4f9-c011-3ca--1-8333,26.213333333333335
2a01-7e00--f03c-91ff-fe62-c6cb-8333,24.714285714285715
2a01-8740-1-506--6ea3-8333,29.0
2a01-cb00-d3d-7700-227-eff-fe28-c565-8333,22.91358024691358
2a01-d0-ffff-7368--2-8333,34.5
2a01-e0a-1be-a2f0-db9-e6ed-52e6-e4ea-8333,4367.2
2a01-e0a-224-65c0-f80b-401e-3cf5-df9a-8333,76.58823529411765
2a01-e0a-366-36c0-a460-dbff-fe63-f286-8333,30.852272727272727
2a01-e0a-3d1-5b20-2851-fef5-3572-f155-8333,19.857142857142858
2a01-e0a-48b-2d10-ad3c-66ab-a4a2-7ca7-8333,53.333333333333336
2a01-e0a-563-c790-ba27-ebff-0-209-8333,16.0
2a01-e0a-93e-9820-2479-f878-30a1-1d60-8333,34.094339622641506
2a01-e0a-942-33a0-e021-af0b-1535-dd09-8333,41.666666666666664
2a01-e34-ec13-4d90-42b0-76ff-fe60-8736-8333,14.714285714285714
2a01-e34-ec4e-bf60-716c-1fdb-6bc9-6f6-8333,24.72
2a01-e34-ec72-5620-cc52-7b64-ffe2-3704-8333,21.416666666666668
2a01-e34-ec7d-c4d0-d6a2-583d-447c-3e20-8333,27.4
2a02-1205-34e4-bad0-d4d4-75d1-2f5-1536-8333,18.0
2a02-1205-5050-20f0-223-dfff-fede-ecb-8333,263.1
2a02-1206-456d-90b0-211-32ff-fe0a-3d17-8333,19.22222222222222
2a02-1206-45b0-87e0-3538-862d-aef5-1738-8333,23.0
2a02-120b-7f7-8cb0-91e5-e9-9aa9-5f12-8333,19.0
2a02-130-300-1520-1--2-8333,31.89005235602094
2a02-180-1-1--517-afb-8333,604.875
2a02-2168-b12-7de7--1-8333,84.76470588235294
2a02-2770-17-0-21a-4aff-fe7b-175f-8333,14.824742268041238
2a02-27ab-0-2--36b-8333,13.791666666666666
2a02-4780-1-1--1-a65f-8333,107.95402298850574
2a02-6d40-3031-bb01-dea6-32ff-fe44-4b25-8333,29.269662921348313
2a02-7aa0-1619--a7a2-7e86-8333,34.142857142857146
2a02-7b40-592f-a629--1-8333,32.7
2a02-7b40-b0df-8925--1-8333,33.822857142857146
2a02-7b40-b905-372d--1-8333,33.73873873873874
2a02-8071-9294-9b00-f82c-7a3b-3093-611a-8333,29.24742268041237
2a02-80e0-0-e--2-8333,35.6764705882353
2a02-8428-751-5301-211-32ff-fe89-cb43-8333,19.457142857142856
2a02-a455-9232-1-741b-89f0-8b5c-83a7-8333,13.0
2a02-a45a-94cd-f00d--1-8333,14.859649122807017
2a02-a58-811e-1c00-1470-4475-94f3-292-8333,38.0
2a02-c207-0-3829--1-8333,1236.8463855421687
2a02-c207-2014-4199--1-8333,31.775568181818183
2a02-c207-2014-9433--1-8333,811.4956521739131
2a02-c207-2016-2394--1-8333,14.717579250720462
2a02-c207-2019-7206--1-8333,43.857142857142854
2a02-c207-2022-9406--1-8333,14.882075471698114
2a02-c207-2024-6115--1-8333,18.411428571428573
2a02-c207-3001-7776--1-8333,14.865714285714287
2a02-c207-3001-9320--1-8333,15.719546742209632
2a02-c207-3002-5642--1-8333,14.655270655270655
2a02-c207-3004-2947--1-8333,17.0
2a02-c207-3005-1280--1-8333,14.52046783625731
2a02-c7f-b278-1300-a4b0-5385-dd52-e8f3-8333,45.888888888888886
2a03-1b20-1-e011--7e-23981,57.1
2a03-4000-3e-28f-a4df-65ff-fe0f-a52d-8333,3.1594202898550723
2a03-4000-50-f3a-2444-b6ff-fe71-5f4d-8333,2.75
2a03-7380-3014-4030-d3e-5835-834a-e47d-8333,52.2093023255814
2a03-b0c0-1-d0--3076-7001-8333,18.8
2a04-2180-1-7--7-8333,35.77333333333333
2a05-1500-702-0-1c00-40ff-fe00-c-8333,51.69230769230769
2a05-6d40-b94e-d100-230-48ff-fedf-1432-8333,46.0
2a05-d01c-41e-1603-5027-1431-472c-3e3c-8333,17.332167832167833
2a05-f480-1400-916-5400-3ff-fe46-e362-8333,28.666666666666668
2a05-f480-1800-10b-5400-2ff-fef1-f73-8333,8.107981220657276
2a06-6782-1101-12--14ea-8333,94.11111111111111
2a07-5741-0-7cd--1-8333,41.96848137535817
2a07-abc4--1-946-8333,641.6860465116279
2a07-b400-1-34c--2-1002-8333,60.27272727272727
2a0b-5cc0-0-200--102-8333,19.62608695652174
2a0b-ae40-3-4a0a--15-8333,122.37837837837837
2a0f-2a80--10-8333,3535.625
2a10-3781-328-1-e1d-50cc-c868-ca94-8333,17.636363636363637
2a4jrq5rwsqxnswa.onion-8333,649.75
2czk3btyhsspckqb.onion-8333,380.0
2dzyb3igopibnlkd.onion-8333,383.54545454545456
2f74y5h3b33zcoo6.onion-8333,542.0833333333334
2jkffb5lqgjgr5qu.onion-8333,472.0
2otiqvmea7qkc3xn.onion-8333,1613.25
2s7lpfvlfstxe57h.onion-8333,818.0
2vb6ubl5hpcoejmu.onion-8333,140.0
2zkf2pngzmqiizpe.onion-8333,529.8
2zrj3qeqm7lva3cn.onion-8333,369.14285714285717
3.1.101.22-8333,168.87147335423197
3.1.219.148-8333,176.75
3.10.5.123-8333,17.010309278350515
3.112.222.89-8333,257.7267267267267
3.112.61.151-8333,253.0
3.113.172.125-48533,255.40251572327045
3.115.245.111-8333,249.73275862068965
3.120.148.145-8333,6.37
3.121.203.169-8333,5.666666666666667
3.123.222.19-48333,5.25
3.123.26.194-8333,5.0
3.124.63.44-8333,5.3352272727272725
3.14.163.152-48333,105.65333333333334
3.142.102.189-48333,105.20833333333333
3.16.1.181-8333,105.67543859649123
3.17.213.129-8333,106.13225806451612
3.219.58.63-8333,2754.184971098266
3.227.11.183-8333,93.24820143884892
3.231.24.151-8333,93.58783783783784
3.235.183.74-8333,93.60130718954248
3.235.228.195-8333,93.77127659574468
3.236.45.242-8333,93.29661016949153
3.239.4.20-8333,93.54545454545455
3.83.190.102-8333,20365.867231638418
3.83.239.210-8333,93.22662889518413
3.91.229.155-8333,93.53488372093024
3.97.201.205-8333,104.92307692307692
31.16.152.154-8333,24.875
31.16.217.18-8333,25.43850267379679
31.165.207.218-8333,16.58695652173913
31.17.70.80-8333,23.08695652173913
31.18.112.221-8333,30.45
31.184.224.90-8333,36.331896551724135
31.192.170.78-8333,70.0
31.201.236.49-8333,14.576923076923077
31.220.108.157-8333,107.34482758620689
31.25.241.206-8333,70.0
31.31.113.161-8333,41.0
31.46.163.130-8333,26.0
34.195.55.159-8333,93.50925925925925
34.201.120.185-8333,490.0
34.205.224.226-8333,93.1271676300578
34.207.144.61-8333,93.07446808510639
34.211.65.11-8333,168.44571428571427
34.213.114.64-8333,164.68965517241378
34.228.233.174-8333,93.4
34.248.201.207-8333,27.0
34.70.138.19-8333,124.61739130434782
34.74.106.11-8333,100.0
34.86.80.233-8333,92.57142857142857
34.87.75.75-8333,269.9230769230769
344vjfxxvdppueja.onion-8333,761.0731707317074
35.153.74.214-8333,96.0
35.155.204.42-8333,171.2816091954023
35.163.36.246-8333,168.3314606741573
35.163.48.30-9091,357.6788732394366
35.170.28.135-20008,93.27298850574712
35.175.55.104-8333,94.0
35.177.70.10-8333,17.0
35.183.241.79-8333,110.0
35.183.249.56-8333,107.06060606060606
35.183.60.98-8333,110.0
35.185.4.69-8333,101.45
35.188.75.83-8333,111.29629629629629
35.189.196.138-8333,17.533333333333335
35.189.254.229-8333,12.5
35.203.4.36-8333,93.87464387464388
35.209.51.212-8333,122.8298755186722
35.213.18.190-8333,240.08831908831908
35.221.181.79-8333,260.94444444444446
35.240.7.194-8333,43.27485380116959
35.246.247.7-8333,5.4375
35hmhrm5xpprrj4b.onion-8333,422.0
37.120.171.27-8333,3.4046242774566475
37.135.51.44-8333,55.21951219512195
37.139.15.159-8333,16.10909090909091
37.140.197.159-8333,50.42424242424242
37.140.3.159-8333,70.94736842105263
37.182.35.114-8333,30.86842105263158
37.187.100.150-8333,23.160112359550563
37.187.102.142-8333,268.14285714285717
37.187.22.60-8333,116.30917874396135
37.193.227.16-8333,81.11111111111111
37.205.14.137-8333,27.955696202531644
37.221.209.222-24333,21.38243626062323
37.229.25.145-8333,39.76470588235294
37.59.38.74-8333,14.948818897637794
37.59.47.27-8333,13.549575070821529
37.59.50.14-8333,13.917142857142856
37.61.219.34-8333,10.135446685878962
37.97.191.18-8333,18.632478632478634
38.102.254.23-8333,156.6153846153846
39.101.136.226-8333,201.70317002881845
39.105.85.40-8333,201.7012195121951
39.107.234.140-8333,197.80246913580248
39.97.227.7-8333,212.55434782608697
3dmd3dhgyyeid335.onion-8333,560.6666666666666
3e65343623fkzy43.onion-8333,454.25
3ecoqbccqxb447vs.onion-8333,273.77777777777777
3eg5mkkelldqydx2.onion-8333,281.0
3ipfau667b2tbb4r.onion-8333,349.8
3lyvinbb72iq4juz.onion-8333,351.4
3xlrjfxbigxoigo4.onion-8333,431.0
40.114.68.106-8333,91.02247191011236
40.121.223.212-8333,91.0
40.121.70.33-8333,92.38616714697406
40.78.19.149-8333,158.84848484848484
41.46.54.49-8333,70.6
42.194.135.105-8333,212.16
42.194.144.208-8333,215.25
42.200.142.209-8333,261.1388101983003
43.225.157.152-8333,246.075
44yscnxfgrdokal5.onion-8333,159.4
45.115.71.35-8333,319.3333333333333
45.129.180.214-8333,2.9280575539568345
45.130.58.202-8333,111.375
45.145.125.90-8333,229.32142857142858
45.154.252.98-8333,31.0375
45.155.157.239-8333,18.917073170731708
45.16.126.242-8333,121.1375
45.27.133.107-8333,129.33333333333334
45.31.114.119-8333,155.76190476190476
45.32.116.44-8333,172.48857142857142
